date,product,category,quantity,sales,region
2039-11-11,TV,Books,11,9450,East
2039-11-12,Headphones,Electronics,15,3680,North
2039-11-13,Laptop,Books,9,1016,West
2039-11-14,Tablet,Electronics,15,8899,East
2039-11-15,TV,Books,17,7404,West
2039-11-16,Laptop,Fashion,17,5156,East
2039-11-17,Laptop,Home,14,9927,North
2039-11-18,TV,Home,4,5744,West
2039-11-19,Phone,Fashion,12,6401,West
2039-11-20,TV,Electronics,15,9966,East
2039-11-21,Headphones,Electronics,11,6761,West
2039-11-22,Laptop,Electronics,7,1439,West
2039-11-23,TV,Home,6,4215,West
2039-11-24,Phone,Home,13,3949,East
2039-11-25,Headphones,Home,2,847,East
2039-11-26,Phone,Books,8,813,West
2039-11-27,Laptop,Books,5,6294,East
2039-11-28,Tablet,Fashion,15,2825,West
2039-11-29,Tablet,Electronics,6,3480,West
2039-11-30,Headphones,Electronics,18,6744,East
2039-12-01,Headphones,Home,10,7626,West
2039-12-02,Laptop,Home,2,3744,West
2039-12-03,Phone,Books,3,8969,West
2039-12-04,Headphones,Electronics,4,2077,South
2039-12-05,Tablet,Fashion,18,8287,South
2039-12-06,Tablet,Fashion,6,8881,West
2039-12-07,Headphones,Fashion,17,9718,North
2039-12-08,TV,Fashion,11,8947,West
2039-12-09,Phone,Books,4,7857,South
2039-12-10,TV,Electronics,12,8822,North
2039-12-11,Tablet,Books,16,2822,West
2039-12-12,Headphones,Electronics,4,1702,North
2039-12-13,Tablet,Fashion,13,3388,North
2039-12-14,Laptop,Electronics,7,2093,North
2039-12-15,TV,Electronics,14,3052,West
2039-12-16,Phone,Electronics,19,2409,East
2039-12-17,Laptop,Electronics,12,9352,West
2039-12-18,Phone,Fashion,6,2071,East
2039-12-19,Phone,Home,6,3580,East
2039-12-20,Headphones,Books,17,7427,North
2039-12-21,Laptop,Electronics,18,3971,West
2039-12-22,Headphones,Books,6,9568,East
2039-12-23,Phone,Books,14,1804,South
2039-12-24,Tablet,Books,13,1923,East
2039-12-25,Headphones,Books,15,1819,East
2039-12-26,Tablet,Electronics,1,2473,North
2039-12-27,TV,Fashion,13,1357,East
2039-12-28,Tablet,Home,17,361,West
2039-12-29,TV,Home,11,8040,West
2039-12-30,Tablet,Electronics,1,9783,North
2039-12-31,Laptop,Electronics,9,9990,East
2040-01-01,TV,Home,17,4385,East
2040-01-02,TV,Home,4,3244,East
2040-01-03,Phone,Home,7,6181,South
2040-01-04,Tablet,Books,11,7146,East
2040-01-05,Laptop,Fashion,5,138,West
2040-01-06,Headphones,Home,2,2827,South
2040-01-07,TV,Home,18,4564,North
2040-01-08,Headphones,Home,18,2801,East
2040-01-09,Headphones,Fashion,5,370,South
2040-01-10,Tablet,Home,6,4699,West
2040-01-11,Laptop,Fashion,13,604,North
2040-01-12,Laptop,Fashion,1,7600,North
2040-01-13,Laptop,Home,13,7544,East
2040-01-14,Tablet,Books,3,7108,South
2040-01-15,Laptop,Home,15,9954,South
2040-01-16,Phone,Fashion,15,6690,South
2040-01-17,Laptop,Fashion,7,1716,South
2040-01-18,TV,Home,15,7045,South
2040-01-19,Headphones,Books,10,6787,East
2040-01-20,TV,Books,5,598,North
2040-01-21,Headphones,Books,12,9405,East
2040-01-22,TV,Electronics,17,6651,West
2040-01-23,Headphones,Home,11,2601,South
2040-01-24,Phone,Electronics,7,9744,East
2040-01-25,Phone,Home,8,1000,North
2040-01-26,Tablet,Fashion,11,6733,South
2040-01-27,Laptop,Books,8,2327,South
2040-01-28,Headphones,Home,6,2368,East
2040-01-29,Laptop,Home,13,1742,East
2040-01-30,Headphones,Books,11,6318,North
2040-01-31,Headphones,Fashion,12,8378,East
2040-02-01,TV,Home,18,5712,South
2040-02-02,Laptop,Books,5,6541,West
2040-02-03,Laptop,Books,10,131,South
2040-02-04,Headphones,Fashion,7,5958,West
2040-02-05,Headphones,Home,18,524,North
2040-02-06,Phone,Books,2,4101,North
2040-02-07,TV,Books,2,2343,North
2040-02-08,Laptop,Fashion,6,7407,North
2040-02-09,TV,Books,11,2087,East
2040-02-10,Tablet,Books,2,9530,North
2040-02-11,Phone,Books,9,1823,South
2040-02-12,Headphones,Home,8,8175,South
2040-02-13,Phone,Home,12,5362,East
2040-02-14,TV,Home,2,9953,East
2040-02-15,Headphones,Electronics,15,5232,North
2040-02-16,Laptop,Fashion,12,2418,North
2040-02-17,Tablet,Home,17,8750,North
2040-02-18,Laptop,Books,9,8299,South
2040-02-19,Laptop,Fashion,7,4293,West
2040-02-20,Tablet,Books,12,4849,North
2040-02-21,Laptop,Books,8,9417,West
2040-02-22,TV,Books,15,4549,East
2040-02-23,Headphones,Fashion,17,1216,East
2040-02-24,Phone,Fashion,2,4368,South
2040-02-25,TV,Books,5,8142,South
2040-02-26,Phone,Home,8,4617,South
2040-02-27,TV,Home,14,1203,South
2040-02-28,Tablet,Books,6,3922,East
2040-02-29,Tablet,Home,4,5327,South
2040-03-01,Tablet,Electronics,18,2311,East
2040-03-02,Tablet,Books,16,6283,West
2040-03-03,Phone,Electronics,5,4530,South
2040-03-04,Phone,Fashion,9,9649,West
2040-03-05,Headphones,Books,16,6904,North
2040-03-06,Headphones,Home,4,9254,North
2040-03-07,Phone,Home,1,9996,South
2040-03-08,Headphones,Books,8,1571,East
2040-03-09,Phone,Electronics,7,9304,East
2040-03-10,Laptop,Books,5,9860,South
2040-03-11,Headphones,Home,16,3676,West
2040-03-12,Tablet,Books,16,8543,North
2040-03-13,Tablet,Fashion,7,3091,North
2040-03-14,Phone,Home,13,6419,South
2040-03-15,TV,Electronics,12,4017,East
2040-03-16,TV,Home,6,270,North
2040-03-17,Headphones,Fashion,17,6589,South
2040-03-18,Laptop,Books,9,1691,East
2040-03-19,Tablet,Books,8,5061,East
2040-03-20,Phone,Home,7,1653,East
2040-03-21,Tablet,Fashion,8,1207,West
2040-03-22,Laptop,Fashion,8,4118,West
2040-03-23,Laptop,Electronics,14,7099,South
2040-03-24,Phone,Home,10,3506,North
2040-03-25,Tablet,Fashion,13,8524,East
2040-03-26,TV,Books,2,4718,West
2040-03-27,TV,Electronics,17,8042,South
2040-03-28,Phone,Electronics,18,5611,East
2040-03-29,Headphones,Fashion,10,4200,North
2040-03-30,TV,Fashion,16,3408,North
2040-03-31,Tablet,Electronics,13,4675,East
2040-04-01,TV,Fashion,19,5289,South
2040-04-02,Headphones,Electronics,2,5504,North
2040-04-03,Laptop,Fashion,9,431,South
2040-04-04,Headphones,Home,4,1033,West
2040-04-05,TV,Home,5,3027,West
2040-04-06,Laptop,Fashion,12,2794,West
2040-04-07,Tablet,Fashion,15,6028,North
2040-04-08,Phone,Electronics,16,8131,East
2040-04-09,Headphones,Electronics,17,3126,West
2040-04-10,Tablet,Books,8,766,West
2040-04-11,Laptop,Electronics,13,9094,East
2040-04-12,TV,Home,12,430,East
2040-04-13,Phone,Books,5,3175,East
2040-04-14,Headphones,Electronics,16,7792,East
2040-04-15,Phone,Home,12,4736,West
2040-04-16,Laptop,Fashion,3,9538,East
2040-04-17,Phone,Books,7,8311,East
2040-04-18,Tablet,Home,5,6139,North
2040-04-19,TV,Books,7,1702,West
2040-04-20,TV,Electronics,14,6987,East
2040-04-21,Tablet,Home,5,6753,West
2040-04-22,Tablet,Home,12,8706,East
2040-04-23,Phone,Home,10,2000,East
2040-04-24,Headphones,Books,13,4118,South
2040-04-25,TV,Home,18,2247,South
2040-04-26,Phone,Books,5,7461,West
2040-04-27,Headphones,Home,18,5317,West
2040-04-28,Phone,Electronics,3,7943,West
2040-04-29,Headphones,Home,17,8061,North
2040-04-30,Laptop,Books,6,8294,West
2040-05-01,Headphones,Electronics,3,5323,East
2040-05-02,Laptop,Electronics,3,7672,West
2040-05-03,TV,Home,19,6874,East
2040-05-04,TV,Fashion,14,3931,West
2040-05-05,Headphones,Electronics,16,2485,South
2040-05-06,TV,Home,2,730,West
2040-05-07,TV,Electronics,19,269,East
2040-05-08,Phone,Home,15,2104,East
2040-05-09,TV,Books,8,5551,South
2040-05-10,Phone,Electronics,1,8142,West
2040-05-11,TV,Books,12,3105,North
2040-05-12,TV,Home,4,5646,South
2040-05-13,TV,Electronics,12,6454,South
2040-05-14,TV,Books,10,911,North
2040-05-15,Tablet,Books,11,2140,West
2040-05-16,Laptop,Home,19,7795,North
2040-05-17,Tablet,Home,1,4022,East
2040-05-18,Phone,Books,3,4105,East
2040-05-19,Headphones,Home,15,986,South
2040-05-20,TV,Books,5,8780,East
2040-05-21,TV,Home,19,3585,North
2040-05-22,Laptop,Electronics,7,4877,South
2040-05-23,TV,Fashion,12,3745,West
2040-05-24,Tablet,Electronics,17,7574,South
2040-05-25,Laptop,Fashion,17,1102,West
2040-05-26,Phone,Electronics,8,5129,North
2040-05-27,TV,Fashion,10,5892,North
2040-05-28,Headphones,Home,6,8883,East
2040-05-29,Tablet,Electronics,18,7604,East
2040-05-30,Laptop,Home,5,9691,North
2040-05-31,Phone,Home,15,1036,East
2040-06-01,Headphones,Books,5,6331,East
2040-06-02,Phone,Fashion,3,1593,North
2040-06-03,Headphones,Home,6,2600,North
2040-06-04,Laptop,Home,16,7686,East
2040-06-05,TV,Books,17,7960,West
2040-06-06,Phone,Home,13,9523,West
2040-06-07,Headphones,Electronics,15,3523,North
2040-06-08,Phone,Home,19,2706,West
2040-06-09,Phone,Home,18,6493,East
2040-06-10,Tablet,Home,18,7074,West
2040-06-11,Phone,Electronics,5,2782,South
2040-06-12,Laptop,Home,7,8189,South
2040-06-13,Laptop,Fashion,7,595,South
2040-06-14,Headphones,Fashion,4,6352,South
2040-06-15,Headphones,Books,14,2402,South
2040-06-16,Laptop,Home,12,2344,East
2040-06-17,Laptop,Fashion,15,2088,South
2040-06-18,Phone,Electronics,12,3184,West
2040-06-19,Phone,Fashion,14,2610,East
2040-06-20,Phone,Fashion,6,884,South
2040-06-21,TV,Home,5,8274,East
2040-06-22,Laptop,Fashion,3,9187,East
2040-06-23,Headphones,Home,17,4792,East
2040-06-24,Tablet,Electronics,5,6830,North
2040-06-25,TV,Home,19,7704,East
2040-06-26,Tablet,Home,10,1686,East
2040-06-27,Headphones,Books,14,9841,West
2040-06-28,TV,Electronics,11,7021,East
2040-06-29,TV,Electronics,14,9536,East
2040-06-30,Phone,Books,3,4168,North
2040-07-01,Tablet,Home,9,2691,West
2040-07-02,TV,Fashion,18,7809,East
2040-07-03,Headphones,Electronics,3,133,East
2040-07-04,Laptop,Books,5,4704,South
2040-07-05,Tablet,Electronics,9,4457,South
2040-07-06,Phone,Books,18,6854,East
2040-07-07,TV,Fashion,18,206,North
2040-07-08,Phone,Books,9,5162,East
2040-07-09,Laptop,Electronics,19,754,North
2040-07-10,Headphones,Electronics,8,5670,West
2040-07-11,Tablet,Electronics,4,6438,North
2040-07-12,Laptop,Books,19,7798,East
2040-07-13,Laptop,Fashion,2,4600,North
2040-07-14,TV,Home,7,9699,South
2040-07-15,Tablet,Books,4,7283,West
2040-07-16,Laptop,Books,17,1618,South
2040-07-17,Laptop,Electronics,6,3009,South
2040-07-18,Phone,Electronics,8,9138,South
2040-07-19,Headphones,Fashion,6,4568,South
2040-07-20,Tablet,Home,9,4554,South
2040-07-21,Tablet,Electronics,16,7977,North
2040-07-22,TV,Books,2,5003,East
2040-07-23,TV,Fashion,5,8557,South
2040-07-24,Headphones,Electronics,2,8346,East
2040-07-25,Headphones,Books,6,3660,North
2040-07-26,Phone,Electronics,5,2039,North
2040-07-27,Laptop,Electronics,12,7469,East
2040-07-28,Headphones,Home,2,8714,West
2040-07-29,Tablet,Home,19,9714,South
2040-07-30,Laptop,Books,10,9472,South
2040-07-31,Phone,Home,19,8778,North
2040-08-01,Headphones,Home,10,6689,East
2040-08-02,Headphones,Home,14,8619,South
2040-08-03,Phone,Fashion,1,5316,South
2040-08-04,Headphones,Electronics,3,8987,North
2040-08-05,Laptop,Home,8,113,East
2040-08-06,Headphones,Home,16,1886,East
2040-08-07,Headphones,Home,13,7815,West
2040-08-08,Headphones,Books,16,5800,North
2040-08-09,Tablet,Electronics,3,1386,North
2040-08-10,TV,Home,6,9366,East
2040-08-11,Laptop,Books,5,3514,North
2040-08-12,Laptop,Fashion,11,9942,North
2040-08-13,Phone,Home,6,2643,South
2040-08-14,TV,Electronics,3,7600,East
2040-08-15,Phone,Electronics,1,9780,West
2040-08-16,Tablet,Home,14,1252,East
2040-08-17,TV,Books,18,4693,South
2040-08-18,TV,Books,17,9904,South
2040-08-19,Phone,Books,2,8417,South
2040-08-20,Phone,Home,18,6711,South
2040-08-21,TV,Fashion,16,1968,North
2040-08-22,Tablet,Books,13,7527,South
2040-08-23,TV,Home,8,1190,West
2040-08-24,Tablet,Home,4,9387,South
2040-08-25,TV,Electronics,18,3439,West
2040-08-26,Phone,Home,8,7875,West
2040-08-27,Tablet,Home,15,2973,West
2040-08-28,Laptop,Fashion,19,1676,East
2040-08-29,Laptop,Books,2,4064,West
2040-08-30,Laptop,Home,5,1783,South
2040-08-31,Phone,Electronics,13,2417,West
2040-09-01,Headphones,Fashion,8,893,West
2040-09-02,Headphones,Electronics,7,6592,West
2040-09-03,Laptop,Fashion,12,7479,West
2040-09-04,Phone,Fashion,8,8783,East
2040-09-05,Headphones,Home,13,8265,East
2040-09-06,Phone,Home,16,2614,West
2040-09-07,Tablet,Home,16,2868,West
2040-09-08,Phone,Electronics,13,3356,North
2040-09-09,TV,Fashion,14,4635,North
2040-09-10,Laptop,Electronics,2,6721,West
2040-09-11,Tablet,Fashion,15,8367,East
2040-09-12,TV,Electronics,5,8613,North
2040-09-13,Tablet,Books,13,3752,South
2040-09-14,Headphones,Electronics,17,1757,West
2040-09-15,Phone,Electronics,12,5839,West
2040-09-16,TV,Fashion,16,9847,North
2040-09-17,Headphones,Home,2,9563,South
2040-09-18,Phone,Electronics,13,5474,North
2040-09-19,Phone,Home,15,9330,West
2040-09-20,TV,Electronics,17,7905,South
2040-09-21,Laptop,Electronics,8,6985,East
2040-09-22,Tablet,Home,19,1886,South
2040-09-23,Laptop,Home,14,2198,West
2040-09-24,Laptop,Fashion,5,8487,North
2040-09-25,Phone,Books,15,736,South
2040-09-26,Laptop,Electronics,11,4717,West
2040-09-27,Headphones,Books,4,5779,East
2040-09-28,Laptop,Books,14,8364,East
2040-09-29,Phone,Books,11,3210,North
2040-09-30,Headphones,Fashion,17,3133,North
2040-10-01,Headphones,Electronics,3,5239,West
2040-10-02,Phone,Home,6,2453,South
2040-10-03,Laptop,Electronics,5,9024,North
2040-10-04,Laptop,Electronics,2,9117,South
2040-10-05,Tablet,Home,18,6260,East
2040-10-06,Laptop,Electronics,19,9061,West
2040-10-07,Tablet,Home,12,6776,West
2040-10-08,Laptop,Fashion,9,1567,West
2040-10-09,Phone,Books,6,7053,East
2040-10-10,TV,Home,10,433,West
2040-10-11,Laptop,Electronics,12,7364,South
2040-10-12,Phone,Books,1,2635,South
2040-10-13,Tablet,Fashion,5,122,West
2040-10-14,Tablet,Books,18,1203,South
2040-10-15,Tablet,Books,5,1529,North
2040-10-16,Phone,Home,9,8707,South
2040-10-17,Tablet,Home,14,8711,North
2040-10-18,Headphones,Fashion,19,6701,South
2040-10-19,Phone,Home,12,3638,South
2040-10-20,TV,Books,1,9593,East
2040-10-21,Phone,Books,1,6746,East
2040-10-22,TV,Fashion,12,9370,South
2040-10-23,TV,Home,15,7006,West
2040-10-24,Headphones,Fashion,13,3213,South
2040-10-25,Phone,Electronics,13,7533,West
2040-10-26,Phone,Books,15,5446,North
2040-10-27,Headphones,Books,2,1807,North
2040-10-28,Tablet,Books,11,2575,North
2040-10-29,Tablet,Books,12,5345,West
2040-10-30,Phone,Fashion,18,9818,East
2040-10-31,Tablet,Electronics,7,7379,East
2040-11-01,Phone,Home,9,2974,West
2040-11-02,Headphones,Electronics,19,4965,West
2040-11-03,Laptop,Electronics,1,1386,South
2040-11-04,Phone,Books,7,5949,North
2040-11-05,TV,Home,12,6770,North
2040-11-06,Tablet,Fashion,2,3889,West
2040-11-07,TV,Home,16,780,West
2040-11-08,Phone,Books,5,6685,East
2040-11-09,Headphones,Books,15,2066,East
2040-11-10,Laptop,Fashion,12,7931,South
2040-11-11,Headphones,Books,4,3400,North
2040-11-12,Laptop,Electronics,9,1247,South
2040-11-13,Phone,Electronics,19,9791,North
2040-11-14,TV,Fashion,16,9905,West
2040-11-15,Tablet,Fashion,10,2297,West
2040-11-16,Headphones,Electronics,15,360,North
2040-11-17,TV,Books,7,1857,West
2040-11-18,Phone,Books,19,925,North
2040-11-19,TV,Books,17,119,South
2040-11-20,Tablet,Books,15,554,West
2040-11-21,Tablet,Electronics,12,793,North
2040-11-22,Headphones,Home,18,7144,South
2040-11-23,Headphones,Fashion,17,7596,South
2040-11-24,Laptop,Fashion,12,320,North
2040-11-25,Laptop,Books,9,3398,East
2040-11-26,TV,Fashion,4,6560,West
2040-11-27,Laptop,Electronics,5,536,West
2040-11-28,Tablet,Home,2,3443,West
2040-11-29,Phone,Fashion,4,2083,West
2040-11-30,Tablet,Fashion,8,6055,East
2040-12-01,Tablet,Electronics,3,439,West
2040-12-02,Laptop,Electronics,3,3227,East
2040-12-03,Tablet,Books,3,6107,North
2040-12-04,TV,Home,10,3992,East
2040-12-05,Phone,Home,7,2758,South
2040-12-06,Tablet,Electronics,16,534,South
2040-12-07,Phone,Books,16,5573,North
2040-12-08,Headphones,Home,9,6670,North
2040-12-09,TV,Fashion,10,718,North
2040-12-10,Tablet,Books,9,8878,North
2040-12-11,Laptop,Fashion,15,3153,West
2040-12-12,Headphones,Fashion,19,9714,West
2040-12-13,Phone,Electronics,5,5938,North
2040-12-14,Tablet,Home,18,2222,North
2040-12-15,TV,Electronics,11,3037,North
2040-12-16,Phone,Books,14,7447,West
2040-12-17,Laptop,Home,3,4669,West
2040-12-18,Phone,Electronics,3,2448,East
2040-12-19,Headphones,Electronics,13,2475,South
2040-12-20,Phone,Home,9,9768,West
2040-12-21,Phone,Home,8,6777,North
2040-12-22,TV,Home,7,3386,North
2040-12-23,TV,Books,11,5040,West
2040-12-24,Phone,Home,14,7956,East
2040-12-25,TV,Electronics,5,8013,South
2040-12-26,TV,Fashion,2,1845,North
2040-12-27,Headphones,Home,14,7973,North
2040-12-28,Laptop,Electronics,12,9867,West
2040-12-29,Tablet,Home,16,2201,West
2040-12-30,Headphones,Electronics,9,5317,South
2040-12-31,Headphones,Home,13,2370,North
2041-01-01,Headphones,Electronics,6,6734,West
2041-01-02,Phone,Fashion,1,2775,West
2041-01-03,Phone,Home,1,2262,North
2041-01-04,TV,Electronics,10,7968,North
2041-01-05,Tablet,Electronics,14,2551,West
2041-01-06,Phone,Electronics,7,5246,South
2041-01-07,Phone,Home,9,8954,West
2041-01-08,Tablet,Home,7,502,East
2041-01-09,Headphones,Electronics,13,2633,North
2041-01-10,Laptop,Books,6,8354,West
2041-01-11,Phone,Fashion,11,4582,West
2041-01-12,Tablet,Books,12,1596,West
2041-01-13,Tablet,Home,5,3039,North
2041-01-14,Headphones,Home,4,7741,East
2041-01-15,Laptop,Electronics,15,6601,South
2041-01-16,Laptop,Home,5,3690,South
2041-01-17,Tablet,Electronics,12,8733,North
2041-01-18,Headphones,Electronics,6,466,West
2041-01-19,Laptop,Electronics,18,8507,South
2041-01-20,Laptop,Books,6,6086,East
2041-01-21,Laptop,Home,3,8375,North
2041-01-22,Headphones,Books,16,1408,South
2041-01-23,Phone,Electronics,16,5548,East
2041-01-24,Tablet,Books,19,8339,East
2041-01-25,Phone,Books,19,5157,South
2041-01-26,Headphones,Books,8,4146,South
2041-01-27,Phone,Electronics,15,2575,East
2041-01-28,Phone,Electronics,14,1670,South
2041-01-29,Laptop,Fashion,15,6766,South
2041-01-30,TV,Electronics,13,2196,East
2041-01-31,Headphones,Books,14,1395,North
2041-02-01,Phone,Home,14,7578,East
2041-02-02,Headphones,Electronics,8,9992,North
2041-02-03,Phone,Electronics,4,6219,North
2041-02-04,Laptop,Electronics,18,9746,South
2041-02-05,Phone,Books,19,7709,North
2041-02-06,Laptop,Home,18,3337,West
2041-02-07,Laptop,Books,1,3795,South
2041-02-08,Laptop,Fashion,1,7245,North
2041-02-09,TV,Home,8,9699,West
2041-02-10,Tablet,Books,18,1445,South
2041-02-11,Phone,Books,13,2171,East
2041-02-12,Headphones,Fashion,12,4445,West
2041-02-13,Headphones,Fashion,7,1332,West
2041-02-14,Laptop,Electronics,10,3894,North
2041-02-15,Headphones,Books,6,7068,South
2041-02-16,Headphones,Electronics,12,1562,South
2041-02-17,Laptop,Home,10,3481,South
2041-02-18,Headphones,Books,8,7858,West
2041-02-19,Phone,Electronics,4,7089,West
2041-02-20,Phone,Home,9,3901,North
2041-02-21,TV,Books,10,4026,South
2041-02-22,Laptop,Books,11,4678,West
2041-02-23,TV,Fashion,4,8815,East
2041-02-24,Phone,Fashion,2,5007,North
2041-02-25,Tablet,Fashion,13,4877,North
2041-02-26,Phone,Fashion,1,2303,South
2041-02-27,Phone,Home,14,4942,West
2041-02-28,Phone,Books,17,4859,West
2041-03-01,TV,Electronics,9,8904,South
2041-03-02,Laptop,Home,14,9339,East
2041-03-03,Headphones,Fashion,11,3032,West
2041-03-04,Laptop,Books,7,610,North
2041-03-05,Phone,Books,12,5114,North
2041-03-06,TV,Electronics,3,9896,West
2041-03-07,TV,Books,19,2863,North
2041-03-08,TV,Fashion,16,4263,North
2041-03-09,Tablet,Electronics,9,6947,West
2041-03-10,Laptop,Fashion,16,7264,North
2041-03-11,Phone,Electronics,14,3154,East
2041-03-12,Tablet,Electronics,14,5725,North
2041-03-13,Headphones,Fashion,11,2290,North
2041-03-14,Headphones,Books,14,4348,East
2041-03-15,Phone,Electronics,8,4920,East
2041-03-16,TV,Electronics,9,4210,East
2041-03-17,TV,Books,12,5718,South
2041-03-18,Headphones,Fashion,1,134,East
2041-03-19,Phone,Books,14,6867,South
2041-03-20,TV,Books,18,5779,South
2041-03-21,Phone,Books,2,4673,South
2041-03-22,TV,Books,18,760,North
2041-03-23,TV,Electronics,11,583,North
2041-03-24,Phone,Books,18,373,East
2041-03-25,TV,Electronics,10,9202,South
2041-03-26,Headphones,Home,11,9952,North
2041-03-27,Tablet,Books,2,541,East
2041-03-28,Phone,Books,12,7893,East
2041-03-29,Laptop,Home,15,4366,West
2041-03-30,Laptop,Electronics,2,9912,West
2041-03-31,Tablet,Electronics,15,4413,West
2041-04-01,Laptop,Books,10,7084,South
2041-04-02,Tablet,Books,8,2673,North
2041-04-03,Laptop,Electronics,12,9190,East
2041-04-04,Laptop,Books,3,8919,West
2041-04-05,Phone,Fashion,13,1939,East
2041-04-06,Tablet,Home,18,2686,North
2041-04-07,Phone,Home,18,7776,West
2041-04-08,Laptop,Home,9,1505,East
2041-04-09,Headphones,Electronics,8,8799,West
2041-04-10,Tablet,Electronics,6,9401,North
2041-04-11,Laptop,Home,16,1052,East
2041-04-12,Laptop,Fashion,9,7754,East
2041-04-13,Laptop,Home,7,4353,East
2041-04-14,Laptop,Books,15,2191,East
2041-04-15,Phone,Books,4,5177,South
2041-04-16,TV,Fashion,5,6269,South
2041-04-17,Laptop,Books,13,7123,West
2041-04-18,Headphones,Electronics,4,3249,East
2041-04-19,Laptop,Books,12,2352,North
2041-04-20,Tablet,Electronics,16,2622,East
2041-04-21,Tablet,Home,5,1923,South
2041-04-22,Headphones,Fashion,18,8228,West
2041-04-23,TV,Electronics,19,2744,South
2041-04-24,Tablet,Home,16,5012,North
2041-04-25,Tablet,Books,12,2595,West
2041-04-26,Tablet,Books,8,2704,North
2041-04-27,Tablet,Electronics,1,3823,South
2041-04-28,Phone,Books,5,7934,South
2041-04-29,TV,Home,13,2328,North
2041-04-30,Headphones,Fashion,5,5919,East
2041-05-01,Tablet,Books,18,6279,West
2041-05-02,TV,Home,11,3863,West
2041-05-03,Phone,Electronics,15,7311,East
2041-05-04,Laptop,Electronics,5,4298,West
2041-05-05,Tablet,Fashion,17,7547,South
